timestamp,temperature_c,ph,conductivity_ms,turbidity_ntu,uv_absorption,flow_rate_lmin,is_anomaly
2017-07-22 20:25:00,7.21,8.50153,0.021063,0.12736,3.7963,61.7991,0
2017-07-22 20:26:00,7.2,8.49969,0.0210684,0.127168,3.81093,61.4579,0
2017-07-22 20:27:00,7.21,8.49969,0.0210718,0.128147,3.79822,61.7544,0
2017-07-22 20:28:00,7.22,8.49969,0.0210745,0.128025,3.79681,62.0238,0
2017-07-22 20:29:00,7.22,8.49969,0.0210729,0.127082,3.81034,61.6503,0
2017-07-22 20:30:00,7.22,8.49784,0.0210742,0.12717,3.79763,62.0689,0
2017-07-22 20:31:00,7.21,8.496,0.0210771,0.127221,3.79223,61.252,0
2017-07-22 20:32:00,7.21,8.496,0.0210781,0.127226,3.78926,61.5465,0
2017-07-22 20:33:00,7.21,8.496,0.0210769,0.127303,3.80534,60.0732,0
2017-07-22 20:34:00,7.21,8.49784,0.0210838,0.127353,3.80655,61.5169,0
2017-07-22 20:35:00,7.22,8.496,0.02108,0.128429,3.7926,61.6949,0
2017-07-22 20:36:00,7.22,8.496,0.0210804,0.126983,3.79739,62.1291,0
2017-07-22 20:37:00,7.21,8.49416,0.0210823,0.127859,3.7883,60.1297,0
2017-07-22 20:38:00,7.21,8.496,0.0210815,0.128004,3.78896,62.1291,0
2017-07-22 20:39:00,7.21,8.49416,0.0210775,0.127868,3.80013,59.9045,0
2017-07-22 20:40:00,7.21,8.496,0.0210859,0.126201,3.79432,61.4284,0
2017-07-22 20:41:00,7.21,8.496,0.0210837,0.125785,3.79459,60.4278,0
2017-07-22 20:42:00,7.2,8.496,0.0210859,0.127186,3.8002,62.3106,0
2017-07-22 20:43:00,7.2,8.49416,0.021087,0.127267,3.79953,61.1496,0
2017-07-22 20:44:00,7.19,8.49416,0.0210871,0.127289,3.79209,61.3254,0
2017-07-22 20:45:00,7.19,8.496,0.0210884,0.127334,3.79624,61.5465,0
2017-07-22 20:46:00,7.2,8.49416,0.0210987,0.127439,3.79587,61.7991,0
2017-07-22 20:47:00,7.19,8.49784,0.0210932,0.127381,3.79835,61.8888,0
2017-07-22 20:48:00,7.19,8.49784,0.0211013,0.127334,3.79413,60.2712,0
2017-07-22 20:49:00,7.19,8.49784,0.0211039,0.1273,3.79898,60.4849,0
2017-07-22 20:50:00,7.19,8.496,0.021099,0.126876,3.79158,61.4136,0
2017-07-22 20:51:00,7.19,8.49784,0.0211041,0.126995,3.79794,61.5169,0
2017-07-22 20:52:00,7.19,8.49969,0.0211047,0.127961,3.79764,61.9337,0
2017-07-22 20:53:00,7.18,8.49969,0.0211002,0.126342,3.80277,61.9337,0
2017-07-22 20:54:00,7.18,8.49969,0.021095,0.12811,3.7961,62.0238,0
2017-07-22 20:55:00,7.16,8.50337,0.0211045,0.126004,3.80163,61.5613,0
2017-07-22 20:56:00,7.17,8.50337,0.0211062,0.126527,3.79126,61.4579,0
2017-07-22 20:57:00,7.17,8.50153,0.0211064,0.125864,3.79608,61.9637,0
2017-07-22 20:58:00,7.18,8.49969,0.021106,0.127956,3.80103,59.8205,0
2017-07-22 20:59:00,7.18,8.50153,0.0211021,0.127968,3.80172,61.4284,0
2017-07-22 21:00:00,7.17,8.50337,0.0211078,0.127846,3.79847,60.3281,0
2017-07-22 21:01:00,7.17,8.50522,0.021112,0.126253,3.79399,59.8485,0
2017-07-22 21:02:00,7.18,8.50522,0.0211031,0.127455,3.80206,61.8888,0
2017-07-22 21:03:00,7.18,8.50706,0.021108,0.12742,3.80352,61.8888,0
2017-07-22 21:04:00,7.18,8.50522,0.0211125,0.126764,3.79845,61.9038,0
2017-07-22 21:05:00,7.18,8.5089,0.02111,0.128182,3.79792,61.4136,0
2017-07-22 21:06:00,7.19,8.50706,0.0211118,0.127984,3.79229,61.7246,0
2017-07-22 21:07:00,7.2,8.50706,0.0211186,0.127855,3.79566,60.1579,0
2017-07-22 21:08:00,7.2,8.5089,0.021111,0.126918,3.80047,61.8888,0
2017-07-22 21:09:00,7.19,8.5089,0.0211106,0.126822,3.79906,59.7786,0
2017-07-22 21:10:00,7.19,8.5089,0.0211135,0.126945,3.79636,61.5169,0
2017-07-22 21:11:00,7.18,8.5089,0.0211121,0.127589,3.79764,60.4278,0
2017-07-22 21:12:00,7.19,8.5089,0.0211093,0.127242,3.79196,60.3565,0
2017-07-22 21:13:00,7.19,8.5089,0.0211125,0.127284,3.80303,59.9466,0
2017-07-22 21:14:00,7.19,8.51259,0.021111,0.127072,3.80124,60.5564,0
2017-07-22 21:15:00,7.19,8.5089,0.0211063,0.127115,3.79463,61.6651,0
2017-07-22 21:16:00,7.2,8.51259,0.0211099,0.127114,3.79243,61.591,0
2017-07-22 21:17:00,7.19,8.51259,0.0211081,0.127116,3.7969,60.4992,0
2017-07-22 21:18:00,7.18,8.5089,0.021106,0.127209,3.80118,61.0766,0
2017-07-22 21:19:00,7.19,8.5089,0.0211099,0.127246,3.79849,61.3254,0
2017-07-22 21:20:00,7.18,8.5089,0.0211063,0.127998,3.80014,61.4579,0
2017-07-22 21:21:00,7.19,8.51443,0.0211057,0.127819,3.8004,62.0238,0
2017-07-22 21:22:00,7.19,8.51259,0.0211076,0.127664,3.80661,61.591,0
2017-07-22 21:23:00,7.2,8.51259,0.0211041,0.128674,3.79552,61.4136,0
2017-07-22 21:24:00,7.19,8.5089,0.0211029,0.127344,3.79392,61.6949,0
2017-07-22 21:25:00,7.18,8.5089,0.0211006,0.127234,3.80405,61.9637,0
2017-07-22 21:26:00,7.18,8.5089,0.021098,0.127428,3.79395,60.1721,0
2017-07-22 21:27:00,7.18,8.51075,0.0210916,0.127384,3.79894,61.5613,0
2017-07-22 21:28:00,7.17,8.51259,0.0210937,0.127402,3.79713,61.9937,0
2017-07-22 21:29:00,7.18,8.51075,0.0211043,0.127404,3.79652,61.0912,0
2017-07-22 21:30:00,7.18,8.5089,0.0210995,0.12649,3.79037,61.5169,0
2017-07-22 21:31:00,7.18,8.51075,0.0210994,0.127339,3.78818,59.9747,0
2017-07-22 21:32:00,7.18,8.50706,0.0210963,0.128482,3.79608,61.1934,0
2017-07-22 21:33:00,7.19,8.5089,0.0210955,0.127981,3.79966,59.8485,0
2017-07-22 21:34:00,7.19,8.5089,0.0210878,0.126921,3.7975,61.1496,0
2017-07-22 21:35:00,7.17,8.51075,0.0210986,0.127111,3.79138,61.5169,0
2017-07-22 21:36:00,7.18,8.51259,0.0210996,0.12716,3.79936,60.4563,0
2017-07-22 21:37:00,7.19,8.5089,0.0210957,0.127158,3.79875,60.4563,0
2017-07-22 21:38:00,7.19,8.5089,0.0210938,0.12714,3.79527,61.8888,0
2017-07-22 21:39:00,7.18,8.50706,0.0210905,0.127281,3.79872,61.6949,0
2017-07-22 21:40:00,7.19,8.50706,0.0210908,0.12725,3.80217,62.0238,0
2017-07-22 21:41:00,7.19,8.5089,0.0210925,0.127266,3.7898,60.4563,0
2017-07-22 21:42:00,7.19,8.51075,0.0210941,0.127325,3.79846,61.2813,0
2017-07-22 21:43:00,7.18,8.5089,0.0210888,0.128799,3.8035,61.6503,0
2017-07-22 21:44:00,7.18,8.50706,0.0210887,0.127768,3.80561,62.099,0
2017-07-22 21:45:00,7.18,8.50706,0.0210854,0.127588,3.79266,60.2996,0
2017-07-22 21:46:00,7.18,8.50706,0.0210876,0.127182,3.78818,62.1291,0
2017-07-22 21:47:00,7.18,8.50706,0.0210922,0.12713,3.79693,61.3547,0
2017-07-22 21:48:00,7.18,8.5089,0.0210846,0.126961,3.79903,61.4579,0
2017-07-22 21:49:00,7.17,8.50706,0.0210864,0.127051,3.79711,61.4284,0
2017-07-22 21:50:00,7.18,8.5089,0.0210833,0.127185,3.7919,61.2813,0
2017-07-22 21:51:00,7.17,8.50706,0.0210877,0.127191,3.79147,61.6949,0
2017-07-22 21:52:00,7.18,8.50706,0.0210886,0.127273,3.7966,61.9337,0
2017-07-22 21:53:00,7.17,8.50706,0.021084,0.128172,3.7976,61.9337,0
2017-07-22 21:54:00,7.18,8.5089,0.0210853,0.127757,3.79757,61.6949,0
2017-07-22 21:55:00,7.17,8.50706,0.0210858,0.127662,3.79506,61.6503,0
2017-07-22 21:56:00,7.17,8.5089,0.0210842,0.127566,3.79625,61.4579,0
2017-07-22 21:57:00,7.16,8.5089,0.0210754,0.127133,3.80035,61.4136,0
2017-07-22 21:58:00,7.15,8.50706,0.0210918,0.127173,3.80053,61.2813,0
2017-07-22 21:59:00,7.15,8.50706,0.0210926,0.127297,3.79474,61.591,0
2017-07-22 22:00:00,7.15,8.5089,0.02109,0.127381,3.79859,61.8589,0
2017-07-22 22:01:00,7.16,8.51075,0.0210891,0.126599,3.79758,61.8888,0
2017-07-22 22:02:00,7.16,8.5089,0.0210901,0.127201,3.79449,60.8588,0
2017-07-22 22:03:00,7.17,8.50706,0.0210936,0.127238,3.801,61.1496,0
2017-07-22 22:04:00,7.17,8.50706,0.0210978,0.127427,3.79876,62.2651,0
2017-07-22 22:05:00,7.18,8.50706,0.0210914,0.127018,3.79522,61.6503,0
2017-07-22 22:06:00,7.18,8.50706,0.0210923,0.127134,3.79649,61.7544,0
2017-07-22 22:07:00,7.19,8.5089,0.0210902,0.12717,3.80137,60.1721,0
2017-07-22 22:08:00,7.18,8.51075,0.0210912,0.127201,3.79191,61.5465,0
2017-07-22 22:09:00,7.18,8.5089,0.0210902,0.127287,3.8001,61.2227,0
2017-07-22 22:10:00,7.18,8.50706,0.0210901,0.129332,3.80243,61.9038,0
2017-07-22 22:11:00,7.18,8.50706,0.0210954,0.126753,3.79678,61.2227,0
2017-07-22 22:12:00,7.2,8.50706,0.0210944,0.127007,3.79062,61.4579,0
2017-07-22 22:13:00,7.2,8.5089,0.0210895,0.128536,3.80106,62.0238,0
2017-07-22 22:14:00,7.2,8.51075,0.0210931,0.126828,3.81556,61.4579,0
2017-07-22 22:15:00,7.2,8.5089,0.0210914,0.128146,3.78974,61.3842,0
2017-07-22 22:16:00,7.2,8.50706,0.0210943,0.127882,3.78868,61.7544,0
2017-07-22 22:17:00,7.19,8.50706,0.0210875,0.126873,3.78641,61.1496,0
2017-07-22 22:18:00,7.19,8.50706,0.0210975,0.12839,3.79017,60.1014,0
2017-07-22 22:19:00,7.19,8.50706,0.0210957,0.128034,3.79424,59.8205,0
2017-07-22 22:20:00,7.19,8.50706,0.021089,0.128133,3.79188,61.7991,0
2017-07-22 22:21:00,7.19,8.5089,0.0210874,0.127853,3.79378,61.9337,0
2017-07-22 22:22:00,7.2,8.5089,0.0210922,0.126243,3.79299,61.7544,0
2017-07-22 22:23:00,7.19,8.50706,0.0210915,0.126978,3.79698,61.4284,0
2017-07-22 22:24:00,7.18,8.50706,0.021088,0.127041,3.78844,62.0689,0
2017-07-22 22:25:00,7.19,8.50706,0.0210803,0.127062,3.79848,61.7991,0
2017-07-22 22:26:00,7.19,8.5089,0.0210787,0.127126,3.79288,61.2813,0
2017-07-22 22:27:00,7.18,8.50706,0.0210793,0.179079,3.79428,60.0732,0
2017-07-22 22:28:00,7.18,8.51075,0.0210817,0.128837,3.77807,60.0732,0
2017-07-22 22:29:00,7.2,8.5089,0.0210766,0.128184,3.79353,61.5169,0
2017-07-22 22:30:00,7.2,8.50706,0.0210767,0.127574,3.79162,61.6651,0
2017-07-22 22:31:00,7.2,8.5089,0.0210678,0.128483,3.78826,61.0184,0
2017-07-22 22:32:00,7.19,8.50706,0.021063,0.127115,3.79823,61.3254,0
2017-07-22 22:33:00,7.19,8.5089,0.0210623,0.127164,3.78997,61.3254,0
2017-07-22 22:34:00,7.2,8.5089,0.0210645,0.127299,3.78261,60.385,0
2017-07-22 22:35:00,7.19,8.5089,0.0210607,0.127313,3.79537,61.3842,0
2017-07-22 22:36:00,7.18,8.5089,0.0210503,0.127302,3.7993,60.1014,0
2017-07-22 22:37:00,7.18,8.5089,0.0210477,0.126688,3.78839,61.1934,0
2017-07-22 22:38:00,7.18,8.5089,0.0210444,0.128189,3.78817,61.0184,0
2017-07-22 22:39:00,7.18,8.50706,0.0210355,0.127552,3.79651,60.031,0
2017-07-22 22:40:00,7.18,8.5089,0.021035,0.127519,3.79802,61.8888,0
2017-07-22 22:41:00,7.19,8.51075,0.0210372,0.127458,3.78651,60.6281,0
2017-07-22 22:42:00,7.2,8.51075,0.0210296,0.127338,3.78943,61.3254,0
2017-07-22 22:43:00,7.19,8.51075,0.0210222,0.12737,3.78837,61.9337,0
2017-07-22 22:44:00,7.19,8.51259,0.0210128,0.127366,3.78968,61.829,0
2017-07-22 22:45:00,7.19,8.5089,0.0210134,0.127077,3.80199,61.7991,0
2017-07-22 22:46:00,7.2,8.51075,0.0210123,0.127187,3.78683,61.829,0
2017-07-22 22:47:00,7.19,8.51075,0.0210015,0.126643,3.79731,61.1203,0
2017-07-22 22:48:00,7.19,8.51259,0.0210021,0.127862,3.79476,62.0238,0
2017-07-22 22:49:00,7.19,8.51443,0.0209957,0.127759,3.79064,61.8589,0
2017-07-22 22:50:00,7.19,8.51443,0.0209817,0.127154,3.79107,61.6206,0
2017-07-22 22:51:00,7.2,8.51443,0.0209783,0.127263,3.79392,60.1721,0
2017-07-22 22:52:00,7.19,8.5089,0.0209736,0.128225,3.79534,60.1297,0
2017-07-22 22:53:00,7.19,8.51443,0.0209575,0.126475,3.78995,60.045,0
2017-07-22 22:54:00,7.18,8.51075,0.0209493,0.127551,3.78827,61.829,0
2017-07-22 22:55:00,7.19,8.51259,0.0209464,0.127645,3.78872,60.385,0
2017-07-22 22:56:00,7.19,8.51628,0.0209364,0.127618,3.79457,61.7246,0
2017-07-22 22:57:00,7.19,8.51443,0.020929,0.127573,3.79757,61.591,0
2017-07-22 22:58:00,7.19,8.51443,0.0209242,0.127618,3.79298,61.591,0
2017-07-22 22:59:00,7.19,8.51443,0.0209096,0.133868,3.78713,61.7246,0
2017-07-22 23:00:00,7.18,8.51259,0.0209008,0.127541,3.79205,59.7507,0
2017-07-22 23:01:00,7.18,8.51443,0.0208988,0.127558,3.79409,61.2227,0
2017-07-22 23:02:00,7.18,8.51812,0.0208853,0.127528,3.7854,61.4579,0
2017-07-22 23:03:00,7.18,8.51628,0.0208835,0.127472,3.79,60.031,0
2017-07-22 23:04:00,7.17,8.51628,0.0208797,0.127739,3.79127,61.6949,0
2017-07-22 23:05:00,7.18,8.51443,0.0208726,0.127592,3.78626,61.4136,0
2017-07-22 23:06:00,7.18,8.51628,0.0208664,0.127729,3.79445,60.9167,0
2017-07-22 23:07:00,7.17,8.51628,0.0208573,0.127628,3.78424,60.2004,0
2017-07-22 23:08:00,7.17,8.51812,0.0208551,0.126462,3.78983,59.4316,0
2017-07-22 23:09:00,7.19,8.51996,0.0208558,0.127823,3.78819,61.7544,0
2017-07-22 23:10:00,7.19,8.51812,0.020849,0.126769,3.7933,61.7842,0
2017-07-22 23:11:00,7.19,8.51812,0.0208401,0.128022,3.79052,61.829,0
2017-07-22 23:12:00,7.2,8.51628,0.0208397,0.127939,3.78758,61.6949,0
2017-07-22 23:13:00,7.2,8.51628,0.0208256,0.127355,3.78772,61.591,0
2017-07-22 23:14:00,7.21,8.51996,0.0208192,0.127816,3.79306,61.829,0
2017-07-22 23:15:00,7.21,8.51628,0.020814,0.127498,3.78702,61.8589,0
2017-07-22 23:16:00,7.21,8.51996,0.0207947,0.127527,3.79602,61.4284,0
2017-07-22 23:17:00,7.2,8.51996,0.0207824,0.127479,3.79347,61.5613,0
2017-07-22 23:18:00,7.2,8.51996,0.0207811,0.127533,3.78528,61.0475,0
2017-07-22 23:19:00,7.21,8.51996,0.0207676,0.127461,3.80317,61.4136,0
2017-07-22 23:20:00,7.21,8.51812,0.0207672,0.127418,3.78412,61.6949,0
2017-07-22 23:21:00,7.2,8.51628,0.0207638,0.126546,3.79354,59.5838,0
2017-07-22 23:22:00,7.21,8.51996,0.0207582,0.127565,3.78118,61.3254,0
2017-07-22 23:23:00,7.22,8.51996,0.0207568,0.127485,3.7839,61.0912,0
2017-07-22 23:24:00,7.22,8.51996,0.0207479,0.126419,3.79632,59.9045,0
2017-07-22 23:25:00,7.21,8.51628,0.0207403,0.127649,3.78628,61.4284,0
2017-07-22 23:26:00,7.21,8.51443,0.020746,0.127002,3.78372,61.4284,0
2017-07-22 23:27:00,7.21,8.51628,0.0207378,0.126887,3.78564,61.5613,0
2017-07-22 23:28:00,7.21,8.51443,0.0207349,0.126478,3.78446,59.5561,0
2017-07-22 23:29:00,7.21,8.51628,0.0207341,0.126331,3.78113,61.7544,0
2017-07-22 23:30:00,7.21,8.51628,0.0207267,0.127211,3.79232,60.8877,0
2017-07-22 23:31:00,7.21,8.51075,0.0207308,0.126543,3.79227,59.5977,0
2017-07-22 23:32:00,7.22,8.51443,0.0207314,0.1268,3.79617,61.252,0
2017-07-22 23:33:00,7.22,8.51259,0.0207455,0.126613,3.7939,61.5613,0
2017-07-22 23:34:00,7.22,8.51259,0.0207419,0.126978,3.78864,59.681,0
2017-07-22 23:35:00,7.21,8.5089,0.0207424,0.127202,3.78491,61.0184,0
2017-07-22 23:36:00,7.22,8.51259,0.0207473,0.127272,3.78414,60.4278,0
2017-07-22 23:37:00,7.21,8.51075,0.0207386,0.127217,3.79531,61.0766,0
2017-07-22 23:38:00,7.2,8.5089,0.0207394,0.126679,3.78818,61.5613,0
2017-07-22 23:39:00,7.21,8.5089,0.0207464,0.126648,3.79412,61.1203,0
2017-07-22 23:40:00,7.2,8.50706,0.0207455,0.126853,3.79129,61.6949,0
2017-07-22 23:41:00,7.21,8.50522,0.0207517,0.126541,3.78133,61.3842,0
2017-07-22 23:42:00,7.2,8.50706,0.0207486,0.12666,3.78769,60.5278,0
2017-07-22 23:43:00,7.21,8.50337,0.0207602,0.128442,3.78657,61.9637,0
2017-07-22 23:44:00,7.19,8.50706,0.0207562,0.126574,3.78927,61.3842,0
2017-07-22 23:45:00,7.19,8.50522,0.0207622,0.126753,3.78962,61.5169,0
2017-07-22 23:46:00,7.18,8.50522,0.0207609,0.126906,3.78973,61.3254,0
2017-07-22 23:47:00,7.18,8.50153,0.0207686,0.126579,3.79298,62.1442,0
2017-07-22 23:48:00,7.2,8.50153,0.0207716,0.127924,3.79516,62.0689,0
2017-07-22 23:49:00,7.21,8.50337,0.0207725,0.126329,3.79299,61.7991,0
2017-07-22 23:50:00,7.21,8.50337,0.0207782,0.126584,3.78714,62.5084,0
2017-07-22 23:51:00,7.21,8.50337,0.0207693,0.126698,3.79083,61.0184,0
2017-07-22 23:52:00,7.2,8.50153,0.020771,0.126891,3.79331,62.1291,0
2017-07-22 23:53:00,7.2,8.50337,0.0207804,0.126968,3.7876,60.7288,0
2017-07-22 23:54:00,7.19,8.50153,0.0207762,0.127813,3.79715,61.6949,0
2017-07-22 23:55:00,7.19,8.50153,0.0207894,0.12614,3.79717,61.9337,0
2017-07-22 23:56:00,7.19,8.50153,0.0207932,0.12649,3.79263,61.9637,0
2017-07-22 23:57:00,7.17,8.50337,0.0207929,0.127178,3.79639,62.7536,0
2017-07-22 23:58:00,7.17,8.50337,0.0208069,0.127315,3.79191,62.5084,0
2017-07-22 23:59:00,7.17,8.50153,0.0208059,0.126999,3.79386,62.3106,0
2017-07-23 00:00:00,7.17,8.49969,0.0208206,0.128009,3.79777,62.2803,0
2017-07-23 00:01:00,7.18,8.50153,0.0208335,0.126979,3.78843,62.4474,0
2017-07-23 00:02:00,7.18,8.50153,0.0208395,0.128248,3.79001,60.2287,0
2017-07-23 00:03:00,7.17,8.50153,0.0208469,0.128001,3.78224,62.5084,0
2017-07-23 00:04:00,7.17,8.50337,0.020849,0.126512,3.79671,62.0689,0
2017-07-23 00:05:00,7.16,8.50153,0.0208582,0.126627,3.78658,60.4849,0
2017-07-23 00:06:00,7.17,8.50337,0.0208615,0.126602,3.78448,62.3713,0
2017-07-23 00:07:00,7.17,8.50153,0.0208637,0.126002,3.79573,62.0238,0
2017-07-23 00:08:00,7.15,8.50337,0.0208695,0.127123,3.78798,61.9337,0
2017-07-23 00:09:00,7.17,8.50153,0.020872,0.127436,3.79168,62.099,0
2017-07-23 00:10:00,7.16,8.50522,0.02088,0.127425,3.78829,62.0238,0
2017-07-23 00:11:00,7.15,8.50522,0.0208806,0.127316,3.7895,62.341,0
2017-07-23 00:12:00,7.16,8.50337,0.0208989,0.12741,3.79319,62.6308,0
2017-07-23 00:13:00,7.17,8.50522,0.0209039,0.127357,3.78431,60.9457,0
2017-07-23 00:14:00,7.17,8.50522,0.0209176,0.12521,3.7919,62.2046,0
2017-07-23 00:15:00,7.19,8.50706,0.0209285,0.127629,3.77978,64.009,0
2017-07-23 00:16:00,7.2,8.50706,0.0209355,0.128715,3.78336,63.3594,0
2017-07-23 00:17:00,7.2,8.50706,0.0209472,0.127104,3.78297,63.3594,0
2017-07-23 00:18:00,7.18,8.50706,0.0209545,0.126353,3.78702,62.3713,0
2017-07-23 00:19:00,7.18,8.50706,0.0209646,0.126518,3.78177,63.7539,0
2017-07-23 00:20:00,7.18,8.50706,0.0209756,0.126735,3.77648,63.945,0
2017-07-23 00:21:00,7.18,8.50706,0.0209799,0.126957,3.79174,63.5166,0
2017-07-23 00:22:00,7.18,8.50706,0.0209882,0.12686,3.78171,63.6271,0
2017-07-23 00:23:00,7.17,8.50706,0.0209946,0.126969,3.79185,63.8016,0
2017-07-23 00:24:00,7.17,8.50706,0.0210043,0.127035,3.7913,63.1562,0
2017-07-23 00:25:00,7.18,8.50706,0.0210119,0.126105,3.78912,63.8016,0
2017-07-23 00:26:00,7.17,8.50516,0.0210172,0.128301,3.7882,63.1562,0
2017-07-23 00:27:00,7.16,8.50522,0.0210217,0.1283,3.78465,62.0238,0
2017-07-23 00:28:00,7.17,8.50522,0.0210304,0.127828,3.78446,61.6949,0
2017-07-23 00:29:00,7.17,8.50337,0.0210319,0.127668,3.78807,63.5482,0
2017-07-23 00:30:00,7.16,8.50706,0.021037,0.129002,3.78655,61.8888,0
2017-07-23 00:31:00,7.16,8.50337,0.0210474,0.126938,3.79215,63.7539,0
2017-07-23 00:32:00,7.18,8.50522,0.0210619,0.126968,3.79132,63.7539,0
2017-07-23 00:33:00,7.18,8.50337,0.0210587,0.128226,3.78972,63.6271,0
2017-07-23 00:34:00,7.17,8.50153,0.0210649,0.127333,3.78376,64.009,0
2017-07-23 00:35:00,7.16,8.50337,0.0210819,0.12744,3.7912,63.3594,0
2017-07-23 00:36:00,7.17,8.50337,0.0210932,0.127388,3.78237,63.4065,0
2017-07-23 00:37:00,7.17,8.50153,0.0211067,0.127298,3.79235,62.1744,0
2017-07-23 00:38:00,7.17,8.50337,0.0211122,0.127281,3.79009,64.1212,0
2017-07-23 00:39:00,7.17,8.49969,0.0211136,0.127322,3.78753,64.2661,0
2017-07-23 00:40:00,7.17,8.49969,0.0211261,0.126994,3.78602,62.1442,0
2017-07-23 00:41:00,7.18,8.49969,0.0211171,0.127044,3.78632,64.025,0
2017-07-23 00:42:00,7.17,8.49969,0.0211252,0.127159,3.78298,64.1373,0
2017-07-23 00:43:00,7.18,8.496,0.0211341,0.127971,3.78929,64.1212,0
2017-07-23 00:44:00,7.18,8.49784,0.0211427,0.129783,3.78677,62.1442,0
2017-07-23 00:45:00,7.18,8.49784,0.0211558,0.127726,3.78418,63.5482,0
2017-07-23 00:46:00,7.18,8.49784,0.0211571,0.127647,3.78582,63.1562,0
2017-07-23 00:47:00,7.18,8.496,0.0211659,0.127,3.78736,61.6503,0
2017-07-23 00:48:00,7.18,8.49416,0.0211648,0.127207,3.78872,63.2967,0
2017-07-23 00:49:00,7.18,8.496,0.0211759,0.127206,3.78698,63.0473,0
2017-07-23 00:50:00,7.18,8.496,0.0211758,0.127231,3.78519,61.9937,0
2017-07-23 00:51:00,7.18,8.496,0.0211889,0.127326,3.78679,63.6113,0
2017-07-23 00:52:00,7.17,8.496,0.021189,0.129675,3.79,63.8016,0
2017-07-23 00:53:00,7.17,8.50153,0.0211986,0.128176,3.7865,63.4694,0
2017-07-23 00:54:00,7.17,8.49416,0.0212109,0.127871,3.79041,63.7539,0
2017-07-23 00:55:00,7.17,8.496,0.0212187,0.126686,3.78604,63.6905,0
2017-07-23 00:56:00,7.17,8.496,0.0212208,0.126389,3.78103,61.4136,0
2017-07-23 00:57:00,7.17,8.49784,0.021214,0.127846,3.7801,63.2186,0
2017-07-23 00:58:00,7.17,8.49784,0.0212213,0.12696,3.78491,63.7222,0
2017-07-23 00:59:00,7.16,8.49784,0.0212284,0.127057,3.78668,63.7539,0
2017-07-23 01:00:00,7.16,8.496,0.0212377,0.127099,3.78108,62.0238,0
2017-07-23 01:01:00,7.18,8.49784,0.0212468,0.127297,3.78268,63.9131,0
2017-07-23 01:02:00,7.18,8.50153,0.0212463,0.127072,3.78866,63.2967,0
2017-07-23 01:03:00,7.19,8.50153,0.0212564,0.127119,3.78417,62.4474,0
2017-07-23 01:04:00,7.2,8.49969,0.021255,0.127039,3.79059,63.5797,0
2017-07-23 01:05:00,7.2,8.49784,0.0212609,0.127035,3.78546,62.3713,0
2017-07-23 01:06:00,7.2,8.50337,0.0212619,0.126506,3.78632,61.7544,0
2017-07-23 01:07:00,7.18,8.50153,0.0212702,0.127705,3.79167,64.2017,0
2017-07-23 01:08:00,7.17,8.50153,0.0212744,0.127571,3.78149,61.9038,0
2017-07-23 01:09:00,7.16,8.50337,0.0212778,0.126712,3.78606,63.6113,0
2017-07-23 01:10:00,7.17,8.50337,0.0212838,0.12794,3.78058,63.6271,0
2017-07-23 01:11:00,7.16,8.50706,0.0212934,0.126944,3.78989,62.2046,0
2017-07-23 01:12:00,7.15,8.50706,0.021301,0.127023,3.78358,61.7544,0
2017-07-23 01:13:00,7.15,8.50706,0.0213048,0.127064,3.78364,62.0238,0
2017-07-23 01:14:00,7.16,8.50522,0.0213076,0.12722,3.79128,62.2803,0
2017-07-23 01:15:00,7.16,8.50522,0.021313,0.127119,3.78754,62.7536,0
2017-07-23 01:16:00,7.16,8.50706,0.0213129,0.127199,3.78157,63.7539,0
2017-07-23 01:17:00,7.16,8.50706,0.0213217,0.127175,3.78221,63.7539,0
2017-07-23 01:18:00,7.17,8.5089,0.0213233,0.1271,3.77853,62.2046,0
2017-07-23 01:19:00,7.17,8.5089,0.021324,0.127115,3.78296,63.4065,0
2017-07-23 01:20:00,7.19,8.5089,0.0213319,0.127602,3.78982,63.6113,0
2017-07-23 01:21:00,7.21,8.51075,0.0213268,0.12703,3.78278,63.1874,0
2017-07-23 01:22:00,7.2,8.50706,0.021329,0.12658,3.78683,63.5009,0
2017-07-23 01:23:00,7.2,8.5089,0.0213248,0.128145,3.7875,63.7539,0
2017-07-23 01:24:00,7.2,8.51075,0.0213278,0.127484,3.78538,63.6588,0
2017-07-23 01:25:00,7.19,8.51259,0.0213353,0.126782,3.78074,61.8888,0
2017-07-23 01:26:00,7.19,8.5089,0.0213332,0.126786,3.77564,61.9637,0
2017-07-23 01:27:00,7.19,8.5089,0.02133,0.127512,3.78484,63.8812,0
2017-07-23 01:28:00,7.2,8.50706,0.0213334,0.12736,3.77691,63.2186,0
2017-07-23 01:29:00,7.2,8.5089,0.0213289,0.127688,3.78077,62.0689,0
2017-07-23 01:30:00,7.2,8.51259,0.0213245,0.128134,3.77759,63.2498,0
2017-07-23 01:31:00,7.21,8.51259,0.0213293,0.126522,3.7781,63.8016,0
2017-07-23 01:32:00,7.21,8.51259,0.0213253,0.126478,3.78272,63.5009,0
2017-07-23 01:33:00,7.2,8.5089,0.0213278,0.126732,3.78721,61.7246,0
2017-07-23 01:34:00,7.21,8.5089,0.0213334,0.126759,3.7803,62.2046,0
2017-07-23 01:35:00,7.21,8.51259,0.0213172,0.126813,3.77683,64.025,0
